RESOLUTION,PRODUCT,SEVERITY,UPDATED_TIMESTAMP,PLATFORM,RESOLVED_TIMESTAMP,GROUP_NAMES,CREATED_TIMESTAMP,COE_NAMES,EUI_OR_SIB,RESOLUTION_TIME,HOUR_TO_COMPLETION,ON_TIME
Duplicate,,,30:49.0,Backend,52:56.0,EI - Infrastructure,38:33.0,Frameworks,,,4944,FALSE
,Machine Learning,,10:06.0,Web,,INT - Data Solution Acceleration,47:50.0,Intelligence,,,,FALSE
,,,21:08.0,Web,,INT - Data Solution Acceleration,29:19.0,Intelligence,,,,FALSE
,,,21:08.0,Web,,INT - Data Solution Acceleration,29:19.0,Intelligence,,,,FALSE
,,,21:08.0,Web,,INT - Data Solution Acceleration,29:19.0,Intelligence,,,,FALSE
,,,21:08.0,Web,,INT - Data Solution Acceleration,29:19.0,Intelligence,,,,FALSE
,,,21:08.0,Web,,INT - Data Solution Acceleration,29:19.0,Intelligence,,,,FALSE
,,,19:08.0,Web,,INT - Data Solution Acceleration,20:49.0,Work Breakdown & Planning,,,,FALSE
,,,19:08.0,Web,,INT - Data Solution Acceleration,20:49.0,Intelligence,,,,FALSE
,,,07:28.4,"Web, Backend",,FC - Field Forms,18:05.4,Common Services,,,,FALSE
,,,07:28.4,"Web, Backend",,CS - Data Delivery,18:05.4,Common Services,,,,FALSE
,,,07:28.4,"Web, Backend",,FC - Field Forms,18:05.4,Field Collaboration,,,,FALSE
,,,07:28.4,"Web, Backend",,CS - Data Delivery,18:05.4,Field Collaboration,,,,FALSE
,,,07:28.4,"Web, Backend",,FC - Field Forms,18:05.4,Common Services,,,,FALSE
,,,07:28.4,"Web, Backend",,CS - Data Delivery,18:05.4,Common Services,,,,FALSE
,,,07:28.4,"Web, Backend",,FC - Field Forms,18:05.4,Field Collaboration,,,,FALSE
,,,07:28.4,"Web, Backend",,CS - Data Delivery,18:05.4,Field Collaboration,,,,FALSE
,,,07:28.4,"Web, Backend",,FC - Field Forms,18:05.4,Common Services,,,,FALSE
,,,07:28.4,"Web, Backend",,CS - Data Delivery,18:05.4,Common Services,,,,FALSE
,,,07:28.4,"Web, Backend",,FC - Field Forms,18:05.4,Field Collaboration,,,,FALSE
,,,07:28.4,"Web, Backend",,CS - Data Delivery,18:05.4,Field Collaboration,,,,FALSE
,,,07:28.4,"Web, Backend",,FC - Field Forms,18:05.4,Common Services,,,,FALSE
,,,07:28.4,"Web, Backend",,CS - Data Delivery,18:05.4,Common Services,,,,FALSE
,,,07:28.4,"Web, Backend",,FC - Field Forms,18:05.4,Field Collaboration,,,,FALSE
,,,07:28.4,"Web, Backend",,CS - Data Delivery,18:05.4,Field Collaboration,,,,FALSE
,,,07:28.4,"Web, Backend",,FC - Field Forms,18:05.4,Common Services,,,,FALSE
,,,07:28.4,"Web, Backend",,CS - Data Delivery,18:05.4,Common Services,,,,FALSE
,,,07:28.4,"Web, Backend",,FC - Field Forms,18:05.4,Field Collaboration,,,,FALSE
,,,07:28.4,"Web, Backend",,CS - Data Delivery,18:05.4,Field Collaboration,,,,FALSE
,,,07:28.4,"Web, Backend",,FC - Field Forms,18:05.4,Common Services,,,,FALSE
,,,07:28.4,"Web, Backend",,CS - Data Delivery,18:05.4,Common Services,,,,FALSE
,,,07:28.4,"Web, Backend",,FC - Field Forms,18:05.4,Field Collaboration,,,,FALSE
,,,07:28.4,"Web, Backend",,CS - Data Delivery,18:05.4,Field Collaboration,,,,FALSE
,,,07:34.1,Web,,CS - Data Delivery,56:47.7,Enterprise,,,,FALSE
,,,07:34.1,Web,,CS - Data Delivery,56:47.7,Enterprise,,,,FALSE
,,,21:22.6,Web,,CS - Data Delivery,47:46.7,Enterprise,,,,FALSE
,,,21:22.6,Web,,CS - Data Delivery,47:46.7,Enterprise,,,,FALSE
,,,20:17.3,Web,,CS - Data Delivery,04:10.0,Enterprise,,,,FALSE
,,,45:20.0,Web,,CS - Data Delivery,55:05.0,Common Services,,,,FALSE
,,,45:20.0,Web,,CS - Data Delivery,55:05.0,Common Services,,,,FALSE
,,,45:20.0,Web,,CS - Data Delivery,55:05.0,Common Services,,,,FALSE
,,,52:41.0,Web,,CS - Data Delivery,07:40.0,Common Services,,,,FALSE
,,,52:41.0,Web,,CS - Data Delivery,07:40.0,Common Services,,,,FALSE
,,,07:55.0,Web,,CS - Data Delivery,07:30.0,Common Services,,,,FALSE
,,,07:55.0,Web,,CS - Data Delivery,07:30.0,Common Services,,,,FALSE
,,,07:59.0,Web,,CS - Data Delivery,07:31.0,Common Services,,,,FALSE
,,,07:59.0,Web,,CS - Data Delivery,07:31.0,Common Services,,,,FALSE
,,,20:01.7,Web,,CS - Data Delivery,24:58.3,Enterprise,,,,FALSE
,,,05:01.0,Web,,CS - Data Delivery,57:01.0,Enterprise,,,,FALSE
,,,18:39.2,Backend,,EI - Infrastructure,54:38.4,Ecosystem & Infrastructure,,,,FALSE
,,,18:39.2,Backend,,EI - Infrastructure,54:38.4,Ecosystem & Infrastructure,,,,FALSE
Done,Infrastructure,,33:58.0,Backend,54:50.0,EI - Infrastructure,56:09.0,Frameworks,,,3984,FALSE
Done,Infrastructure,,33:58.0,Backend,54:50.0,EI - Infrastructure,56:09.0,Frameworks,,,3984,FALSE
Done,,,27:15.0,,54:59.0,EI - Infrastructure,37:43.0,Frameworks,,,4944,FALSE
Done,,,27:15.0,,54:59.0,EI - Infrastructure,37:43.0,Frameworks,,,4944,FALSE
Done,,,27:15.0,,54:59.0,EI - Infrastructure,37:43.0,Frameworks,,,4944,FALSE
Done,,,27:15.0,,54:59.0,EI - Infrastructure,37:43.0,Frameworks,,,4944,FALSE
Done,,,27:15.0,,54:59.0,EI - Infrastructure,37:43.0,Frameworks,,,4944,FALSE
Done,,,27:15.0,,54:59.0,EI - Infrastructure,37:43.0,Frameworks,,,4944,FALSE
Done,,,27:15.0,,54:59.0,EI - Infrastructure,37:43.0,Frameworks,,,4944,FALSE
Done,,,27:15.0,,54:59.0,EI - Infrastructure,37:43.0,Frameworks,,,4944,FALSE
Done,,,27:15.0,,54:59.0,EI - Infrastructure,37:43.0,Frameworks,,,4944,FALSE
Done,,,27:15.0,,57:48.0,EI - Infrastructure,09:10.0,Frameworks,,,1968,FALSE
Done,,,27:14.0,,06:14.0,EI - Infrastructure,12:29.0,Frameworks,,,5448,FALSE
Done,,,27:14.0,,06:14.0,EI - Infrastructure,12:29.0,Frameworks,,,5448,FALSE
Done,,,27:14.0,,06:14.0,EI - Infrastructure,12:29.0,Frameworks,,,5448,FALSE
,,,21:27.0,Web,,INT - Data Solution Acceleration,52:55.0,Intelligence,,,,FALSE
,,,21:27.0,Web,,INT - Data Solution Acceleration,52:55.0,Intelligence,,,,FALSE
,,,18:11.0,Web,,INT - Data Solution Acceleration,26:07.0,Intelligence,,,,FALSE
,,,18:11.0,Web,,INT - Data Solution Acceleration,26:07.0,Intelligence,,,,FALSE
,,,26:22.1,,,INT - Data Solution Acceleration,55:22.8,Intelligence,,,,FALSE
,,,36:08.0,Web,,CS - Data Delivery,57:51.0,Enterprise,,,,FALSE
,,,36:08.0,Web,,CS - Data Delivery,57:51.0,Enterprise,,,,FALSE
,,,36:08.0,Web,,CS - Data Delivery,57:51.0,Enterprise,,,,FALSE
,,,48:20.0,Web,,CS - Data Delivery,20:13.0,Common Services,,,,FALSE
,,,08:32.7,Web,,CS - Data Delivery,30:17.3,Enterprise,,,,FALSE
,,,08:32.7,Web,,CS - Data Delivery,30:17.3,Enterprise,,,,FALSE
,,,30:02.0,Web,,CS - Common Services,35:32.0,Enterprise,,,,FALSE
,,,20:25.1,Web,,CS - Data Delivery,02:27.9,Enterprise,,,,FALSE
,,,20:21.1,Web,,CS - Data Delivery,03:20.1,Enterprise,,,,FALSE
,,,20:45.0,Web,,CS - Data Delivery,23:45.4,Enterprise,,,,FALSE
,,,21:03.2,,,CS - Data Delivery,00:04.0,Enterprise,,,,FALSE
,,,20:37.0,Web,,CS - Data Delivery,59:23.1,Enterprise,,,,FALSE
,,,03:30.0,Web,,CS - Data Delivery,54:52.0,Enterprise,,,,FALSE
,,,03:30.0,Web,,CS - Data Delivery,54:52.0,Enterprise,,,,FALSE
,,,03:30.0,Web,,CS - Data Delivery,54:52.0,Enterprise,,,,FALSE
,,,34:14.1,Backend,,SI - Infrastructure,03:42.8,Service Infrastructure,,,,FALSE
,,,34:14.1,Backend,,SI - Infrastructure,03:42.8,Service Infrastructure,,,,FALSE
,,,34:12.9,Backend,,SI - Infrastructure,03:45.3,Service Infrastructure,,,,FALSE
,,,34:12.9,Backend,,SI - Infrastructure,03:45.3,Service Infrastructure,,,,FALSE
,,,34:13.3,Backend,,SI - Infrastructure,31:00.6,Service Infrastructure,,,,FALSE
Won't Do,Infrastructure,,31:43.0,,23:26.0,EI - Infrastructure,55:39.0,Frameworks,,,432,FALSE
Won't Do,Infrastructure,,31:43.0,,23:26.0,EI - Infrastructure,55:39.0,Frameworks,,,432,FALSE
Done,,,27:14.0,,06:11.0,EI - Infrastructure,14:58.0,Frameworks,,,5448,FALSE
Done,,,27:14.0,,06:11.0,EI - Infrastructure,14:58.0,Frameworks,,,5448,FALSE
Done,,,27:14.0,,06:11.0,EI - Infrastructure,14:58.0,Frameworks,,,5448,FALSE
,,,55:16.1,,,,55:07.6,,,,,FALSE
,,,16:26.0,Web,,CS - Data Delivery,46:30.0,Enterprise,,,,FALSE
,,,16:26.0,Web,,CS - Data Delivery,46:30.0,Enterprise,,,,FALSE
,,,16:26.0,Web,,CS - Data Delivery,46:30.0,Enterprise,,,,FALSE
,,,42:01.0,Backend,,CS - Data Delivery,32:28.0,Enterprise,,,,FALSE
,,,20:13.6,Web,,CS - Data Delivery,26:52.2,Enterprise,,,,FALSE
,,,21:14.7,,,CS - Data Delivery,55:43.9,Enterprise,,,,FALSE
,,,20:09.5,Web,,CS - Data Delivery,52:47.9,Enterprise,,,,FALSE
,,,37:22.0,Web,,CS - Data Delivery,09:17.0,Enterprise,,,,FALSE
,,,21:24.8,Web,,CS - Data Delivery,57:32.9,Enterprise,,,,FALSE
,,,21:24.8,Web,,CS - Data Delivery,57:32.9,Enterprise,,,,FALSE
,,,21:24.8,Web,,CS - Data Delivery,57:32.9,Enterprise,,,,FALSE
,,,21:24.8,Web,,CS - Data Delivery,57:32.9,Enterprise,,,,FALSE
,,,21:24.8,Web,,CS - Data Delivery,57:32.9,Enterprise,,,,FALSE
,,,21:24.8,Web,,CS - Data Delivery,57:32.9,Enterprise,,,,FALSE
,,,21:48.0,Web,,CS - Data Delivery,21:36.0,Common Services,,,,FALSE
,,,21:10.9,Web,,CS - Data Delivery,28:43.6,Enterprise,,,,FALSE
,,,34:13.4,Backend,,SI - Infrastructure,59:56.1,Service Infrastructure,,,,FALSE
,,,34:13.4,Backend,,SI - Infrastructure,59:56.1,Service Infrastructure,,,,FALSE
,,,34:13.2,Backend,,SI - Infrastructure,46:27.0,Service Infrastructure,,,,FALSE
,,,34:13.2,Backend,,SI - Infrastructure,46:27.0,Service Infrastructure,,,,FALSE
Done,Infrastructure,,59:42.0,Backend,56:24.0,EI - Infrastructure,05:47.0,Frameworks,,,6648,FALSE
Done,Infrastructure,,59:42.0,Backend,56:24.0,EI - Infrastructure,05:47.0,Frameworks,,,6648,FALSE
Done,Infrastructure,,59:42.0,Backend,56:24.0,EI - Infrastructure,05:47.0,Frameworks,,,6648,FALSE
Done,Infrastructure,,59:42.0,Backend,56:24.0,EI - Infrastructure,05:47.0,Frameworks,,,6648,FALSE
Done,Infrastructure,,35:02.1,Backend,26:23.2,EI - Infrastructure,08:05.5,Frameworks,,,11352,FALSE
Done,Infrastructure,,35:02.1,Backend,26:23.2,EI - Infrastructure,08:05.5,Frameworks,,,11352,FALSE
Done,Infrastructure,,35:02.1,Backend,26:23.2,EI - Infrastructure,08:05.5,Frameworks,,,11352,FALSE
Done,Infrastructure,,35:02.1,Backend,26:23.2,EI - Infrastructure,08:05.5,Frameworks,,,11352,FALSE
Done,Infrastructure,,35:02.1,Backend,26:23.2,EI - Infrastructure,08:05.5,Frameworks,,,11352,FALSE
Done,Infrastructure,,35:02.1,Backend,26:23.2,EI - Infrastructure,08:05.5,Frameworks,,,11352,FALSE
Done,Infrastructure,,35:02.1,Backend,26:23.2,EI - Infrastructure,08:05.5,Frameworks,,,11352,FALSE
Done,Infrastructure,,35:02.1,Backend,26:23.2,EI - Infrastructure,08:05.5,Frameworks,,,11352,FALSE
Done,Infrastructure,,34:54.0,,45:07.0,EI - Infrastructure,30:22.0,Frameworks,,,3240,FALSE
Done,Infrastructure,,34:54.0,,45:07.0,EI - Infrastructure,30:22.0,Frameworks,,,3240,FALSE
Duplicate,Infrastructure,,21:13.0,Backend,23:30.0,EI - Infrastructure,48:47.0,Frameworks,,,264,FALSE
Duplicate,Infrastructure,,21:13.0,Backend,23:30.0,EI - Infrastructure,48:47.0,Frameworks,,,264,FALSE
Duplicate,Infrastructure,,21:13.0,Backend,23:30.0,EI - Infrastructure,48:47.0,Frameworks,,,264,FALSE
,Progress Tracking,,42:13.0,Web,,INT - Data Solution Acceleration,52:12.0,Intelligence,,,,FALSE
,Construction IQ,,10:02.0,Web,,INT - Data Solution Acceleration,54:25.0,Intelligence,,,,FALSE
,,,53:49.6,Web,,INT - Data Solution Acceleration,19:44.0,Field Collaboration,,,,FALSE
,,,53:49.6,Web,,INT - Data Solution Acceleration,19:44.0,Intelligence,,,,FALSE
,,,53:49.6,Web,,INT - Data Solution Acceleration,19:44.0,Field Collaboration,,,,FALSE
,,,53:49.6,Web,,INT - Data Solution Acceleration,19:44.0,Intelligence,,,,FALSE
Done,,,05:46.0,,50:05.0,,45:17.0,,,,120,FALSE
Done,,,05:46.0,,50:05.0,,45:17.0,,,,120,FALSE
,,,25:17.5,Web,,CS - Data Delivery,00:09.8,Enterprise,,,,FALSE
,,,25:17.5,Web,,CS - Data Delivery,00:09.8,Enterprise,,,,FALSE
,,,25:17.5,Web,,CS - Data Delivery,00:09.8,Enterprise,,,,FALSE
,,,25:17.5,Web,,CS - Data Delivery,00:09.8,Enterprise,,,,FALSE
,,,28:28.0,Web,,CS - Data Delivery,31:46.0,Enterprise,,,,FALSE
,,,28:28.0,Web,,CS - Data Delivery,31:46.0,Enterprise,,,,FALSE
,,,48:20.0,Backend,,CS - Data Delivery,59:54.0,Enterprise,,,,FALSE
,,,32:01.0,Backend,,CS - Data Delivery,18:17.0,Enterprise,,,,FALSE
,,,19:57.8,Web,,CS - Data Delivery,20:47.4,Enterprise,,,,FALSE
,,,21:01.0,,,CS - Data Delivery,55:44.9,Enterprise,,,,FALSE
,,,20:53.1,,,CS - Data Delivery,58:44.4,Enterprise,,,,FALSE
,,,07:42.0,Web,,CS - Data Delivery,07:34.0,Common Services,,,,FALSE
,,,07:42.0,Web,,CS - Data Delivery,07:34.0,Common Services,,,,FALSE
,,,07:48.0,Web,,CS - Data Delivery,07:48.0,Common Services,,,,FALSE
,,,36:40.3,Web,,CS - Data Delivery,48:23.9,Enterprise,,,,FALSE
,,,54:41.4,Web,,CS - Data Delivery,05:34.4,Common Services,,,,FALSE
,,,34:13.4,Backend,,SI - Infrastructure,47:42.4,Service Infrastructure,,,,FALSE
,,,34:13.4,Backend,,SI - Infrastructure,47:42.4,Service Infrastructure,,,,FALSE
,,,34:13.4,Backend,,SI - Infrastructure,58:08.8,Service Infrastructure,,,,FALSE
,,,34:13.4,Backend,,SI - Infrastructure,58:08.8,Service Infrastructure,,,,FALSE
Done,Infrastructure,,31:00.0,Backend,28:22.0,EI - Infrastructure,03:04.0,Frameworks,,,1752,FALSE
Done,Infrastructure,,31:00.0,Backend,28:22.0,EI - Infrastructure,03:04.0,Frameworks,,,1752,FALSE
Done,Infrastructure,,31:00.0,Backend,28:22.0,EI - Infrastructure,03:04.0,Frameworks,,,1752,FALSE
Closed,,,34:31.0,Backend,39:36.0,EI - Infrastructure,00:38.0,Frameworks,,,264,FALSE
Closed,,,34:31.0,Backend,39:36.0,EI - Infrastructure,00:38.0,Frameworks,,,264,FALSE
Done,,,27:15.0,,12:24.0,EI - Infrastructure,09:03.0,Frameworks,,,2208,FALSE
Done,,,27:15.0,,12:24.0,EI - Infrastructure,09:03.0,Frameworks,,,2208,FALSE
Done,,,27:15.0,,12:24.0,EI - Infrastructure,09:03.0,Frameworks,,,2208,FALSE
Done,,,27:13.0,,56:37.0,EI - Infrastructure,34:57.0,Frameworks,,,1848,FALSE
Done,,,27:13.0,,56:37.0,EI - Infrastructure,34:57.0,Frameworks,,,1848,FALSE
Done,,,27:13.0,,56:37.0,EI - Infrastructure,34:57.0,Frameworks,,,1848,FALSE
,Machine Learning,,54:30.0,Web,,INT - Data Solution Acceleration,57:01.0,Intelligence,,,,FALSE
,Photos,,33:54.0,Web,,INT - Data Solution Acceleration,06:41.0,Intelligence,,,,FALSE
,Machine Learning,,10:07.0,Backend,,INT - Data Solution Acceleration,02:45.0,Intelligence,,,,FALSE
,,,12:06.0,,,PC - Project Management,34:57.0,Project Controls,,,,FALSE
,,,12:06.0,,,PC - Project Management,34:57.0,Intelligence,,,,FALSE
,,,54:44.0,Web,,INT - Data Solution Acceleration,26:36.0,Intelligence,,,,FALSE
,,,54:44.0,Web,,INT - Data Solution Acceleration,26:36.0,Intelligence,,,,FALSE
,,,54:44.0,Web,,INT - Data Solution Acceleration,26:36.0,Intelligence,,,,FALSE
,,,54:44.0,Web,,INT - Data Solution Acceleration,26:36.0,Intelligence,,,,FALSE
,,,54:44.0,Web,,INT - Data Solution Acceleration,26:36.0,Intelligence,,,,FALSE
,,,54:44.0,Web,,INT - Data Solution Acceleration,26:36.0,Intelligence,,,,FALSE
,,,26:07.0,Web,,FC - Field Progress,03:45.0,Field Collaboration,,,,FALSE
,,,26:07.0,Web,,INT - Data Solution Acceleration,03:45.0,Field Collaboration,,,,FALSE
,,,26:07.0,Web,,FC - Field Progress,03:45.0,Intelligence,,,,FALSE
,,,26:07.0,Web,,INT - Data Solution Acceleration,03:45.0,Intelligence,,,,FALSE
,,,55:15.0,,,,55:06.4,,,,,FALSE
,,,05:38.0,,,CS - Data Delivery,48:24.0,Enterprise,,,,FALSE
,,,54:47.4,Web,,CS - Data Delivery,39:13.5,Enterprise,,,,FALSE
,,,54:47.4,Web,,CS - Data Delivery,39:13.5,Enterprise,,,,FALSE
,,,17:14.0,Backend,,B4C - Coordinate,00:34.0,Enterprise,,,,FALSE
,,,17:14.0,Backend,,CS - Data Delivery,00:34.0,Enterprise,,,,FALSE
,,,07:40.0,Backend,,CS - Data Delivery,00:27.0,Common Services,,,,FALSE
,,,07:40.0,Backend,,CS - Data Delivery,00:27.0,Common Services,,,,FALSE
,,,54:41.0,Web,,CS - Data Delivery,07:28.0,Common Services,,,,FALSE
,,,54:41.0,Web,,CS - Data Delivery,07:28.0,Common Services,,,,FALSE
,,,04:26.0,Web,,CS - Data Delivery,53:41.0,Enterprise,,,,FALSE
,,,25:20.8,Web,,CS - Data Delivery,42:54.3,Common Services,,,,FALSE
,,,25:20.8,Web,,CS - Data Delivery,42:54.3,Common Services,,,,FALSE
Duplicate,,,32:17.0,Backend,42:04.0,EI - Infrastructure,41:18.0,,,,0,FALSE
Duplicate,,,32:17.0,Backend,42:04.0,EI - Infrastructure,41:18.0,,,,0,FALSE
Done,Infrastructure,,33:17.0,Backend,57:36.0,EI - Infrastructure,04:38.0,Frameworks,,,10176,FALSE
Done,Infrastructure,,33:17.0,Backend,57:36.0,EI - Infrastructure,04:38.0,Frameworks,,,10176,FALSE
Done,Infrastructure,,33:17.0,Backend,57:36.0,EI - Infrastructure,04:38.0,Frameworks,,,10176,FALSE
Done,Infrastructure,,33:17.0,Backend,57:36.0,EI - Infrastructure,04:38.0,Frameworks,,,10176,FALSE
Done,Infrastructure,,33:17.0,Backend,57:36.0,EI - Infrastructure,04:38.0,Frameworks,,,10176,FALSE
Done,Infrastructure,,33:17.0,Backend,57:36.0,EI - Infrastructure,04:38.0,Frameworks,,,10176,FALSE
Done,Infrastructure,,33:17.0,Backend,57:36.0,EI - Infrastructure,04:38.0,Frameworks,,,10176,FALSE
Done,Infrastructure,,33:17.0,Backend,57:36.0,EI - Infrastructure,04:38.0,Frameworks,,,10176,FALSE
Done,Infrastructure,,33:17.0,Backend,57:36.0,EI - Infrastructure,04:38.0,Frameworks,,,10176,FALSE
Done,Infrastructure,,33:17.0,Backend,57:36.0,EI - Infrastructure,04:38.0,Frameworks,,,10176,FALSE
Duplicate,Infrastructure,,35:02.0,Backend,08:10.0,EI - Infrastructure,37:14.0,Frameworks,,,264,FALSE
Duplicate,Infrastructure,,35:02.0,Backend,08:10.0,EI - Infrastructure,37:14.0,Frameworks,,,264,FALSE
Duplicate,Infrastructure,,35:02.0,Backend,08:10.0,EI - Infrastructure,37:14.0,Frameworks,,,264,FALSE
Done,,,33:53.0,Backend,12:16.0,EI - Infrastructure,46:08.0,Frameworks,,,168,FALSE
Done,,,33:53.0,Backend,12:16.0,EI - Infrastructure,46:08.0,Frameworks,,,168,FALSE
,,,34:11.7,,,SI - Infrastructure,07:29.4,Frameworks,,,,FALSE
,,,34:11.7,,,SI - Infrastructure,07:29.4,Frameworks,,,,FALSE
,,,34:11.7,,,SI - Infrastructure,07:29.4,Frameworks,,,,FALSE
,,,34:11.7,,,SI - Infrastructure,07:29.4,Frameworks,,,,FALSE
,Locations,,10:09.0,Web,,INT - Data Solution Acceleration,06:43.0,Intelligence,,,,FALSE
,,,37:25.1,Web,,INT - Data Solution Acceleration,16:03.0,Work Breakdown & Planning,,,,FALSE
,,,37:25.1,Web,,WBP - Quantification,16:03.0,Work Breakdown & Planning,,,,FALSE
,,,37:25.1,Web,,INT - Data Solution Acceleration,16:03.0,Intelligence,,,,FALSE
,,,37:25.1,Web,,WBP - Quantification,16:03.0,Intelligence,,,,FALSE
,,,37:25.1,Web,,INT - Data Solution Acceleration,16:03.0,Work Breakdown & Planning,,,,FALSE
,,,37:25.1,Web,,WBP - Quantification,16:03.0,Work Breakdown & Planning,,,,FALSE
,,,37:25.1,Web,,INT - Data Solution Acceleration,16:03.0,Intelligence,,,,FALSE
,,,37:25.1,Web,,WBP - Quantification,16:03.0,Intelligence,,,,FALSE
,,,17:00.0,Web,,INT - Data Solution Acceleration,54:08.0,Intelligence,,,,FALSE
,,,17:00.0,Web,,INT - Data Solution Acceleration,54:08.0,Intelligence,,,,FALSE
,,,24:27.0,Web,,INT - Data Solution Acceleration,55:57.0,Intelligence,,,,FALSE
Fixed,,P2,58:11.0,Backend,02:52.0,WBP - Work Planning & Model Conditioning,17:40.0,Work Breakdown & Planning,EUI,72,48,TRUE
Fixed,,P2,58:11.0,Backend,02:52.0,WBP - Work Planning & Model Conditioning,17:40.0,Work Breakdown & Planning,EUI,72,48,TRUE
Fixed,,P2,58:11.0,Backend,02:52.0,WBP - Work Planning & Model Conditioning,17:40.0,Work Breakdown & Planning,EUI,72,48,TRUE
Fixed,,P2,58:11.0,Backend,02:52.0,WBP - Work Planning & Model Conditioning,17:40.0,Work Breakdown & Planning,EUI,72,48,TRUE
Fixed,,P2,58:11.0,Backend,02:52.0,WBP - Work Planning & Model Conditioning,17:40.0,Work Breakdown & Planning,EUI,72,48,TRUE
Fixed,,P2,58:11.0,Backend,02:52.0,WBP - Work Planning & Model Conditioning,17:40.0,Work Breakdown & Planning,EUI,72,48,TRUE
Fixed,,P4,21:29.0,Windows,21:56.0,WBP - Work Planning & Model Conditioning,12:28.0,Work Breakdown & Planning,,,1032,FALSE
Fixed,,P4,21:29.0,Windows,21:56.0,WBP - Work Planning & Model Conditioning,12:28.0,Work Breakdown & Planning,,,1032,FALSE
Fixed,,P4,21:29.0,Windows,21:56.0,WBP - Work Planning & Model Conditioning,12:28.0,Work Breakdown & Planning,,,1032,FALSE
Fixed,,P4,21:29.0,Windows,21:56.0,WBP - Work Planning & Model Conditioning,12:28.0,Work Breakdown & Planning,,,1032,FALSE
Fixed,,P4,21:29.0,Windows,21:56.0,WBP - Work Planning & Model Conditioning,12:28.0,Work Breakdown & Planning,,,1032,FALSE
Fixed,,P4,21:29.0,Windows,21:56.0,WBP - Work Planning & Model Conditioning,12:28.0,Work Breakdown & Planning,,,1032,FALSE
Fixed,,P4,21:29.0,Windows,21:56.0,WBP - Work Planning & Model Conditioning,12:28.0,Work Breakdown & Planning,,,1032,FALSE
Fixed,,P4,21:29.0,Windows,21:56.0,WBP - Work Planning & Model Conditioning,12:28.0,Work Breakdown & Planning,,,1032,FALSE
Fixed,,P4,21:29.0,Windows,21:56.0,WBP - Work Planning & Model Conditioning,12:28.0,Work Breakdown & Planning,,,1032,FALSE
Fixed,,P4,21:29.0,Windows,21:56.0,WBP - Work Planning & Model Conditioning,12:28.0,Work Breakdown & Planning,,,1032,FALSE
Not a Bug,,P4,08:58.0,Web,07:07.0,WBP - Work Planning & Model Conditioning,40:28.0,Work Breakdown & Planning,SIB,1368,1680,FALSE
Not a Bug,,P4,08:58.0,Web,07:07.0,WBP - Work Planning & Model Conditioning,40:28.0,Work Breakdown & Planning,SIB,1368,1680,FALSE
Not a Bug,,P4,08:58.0,Web,07:07.0,WBP - Work Planning & Model Conditioning,40:28.0,Work Breakdown & Planning,SIB,1368,1680,FALSE
Not a Bug,,P4,08:58.0,Web,07:07.0,WBP - Work Planning & Model Conditioning,40:28.0,Work Breakdown & Planning,SIB,1368,1680,FALSE
Not a Bug,,P4,08:58.0,Web,07:07.0,WBP - Work Planning & Model Conditioning,40:28.0,Work Breakdown & Planning,SIB,1368,1680,FALSE
Not a Bug,,P4,08:58.0,Web,07:07.0,WBP - Work Planning & Model Conditioning,40:28.0,Work Breakdown & Planning,SIB,1368,1680,FALSE
Not a Bug,,P4,08:58.0,Web,07:07.0,WBP - Work Planning & Model Conditioning,40:28.0,Work Breakdown & Planning,SIB,1368,1680,FALSE
Not a Bug,,P4,08:58.0,Web,07:07.0,WBP - Work Planning & Model Conditioning,40:28.0,Work Breakdown & Planning,SIB,1368,1680,FALSE
Not a Bug,,P4,08:58.0,Web,07:07.0,WBP - Work Planning & Model Conditioning,40:28.0,Work Breakdown & Planning,SIB,1368,1680,FALSE
Not a Bug,,P4,08:58.0,Web,07:07.0,WBP - Work Planning & Model Conditioning,40:28.0,Work Breakdown & Planning,SIB,1368,1680,FALSE
Not a Bug,,P4,08:58.0,Web,07:07.0,WBP - Work Planning & Model Conditioning,40:28.0,Work Breakdown & Planning,SIB,1368,1680,FALSE
Not a Bug,,P4,27:58.0,Backend,05:36.0,WBP - Work Planning & Model Conditioning,32:30.0,Work Breakdown & Planning,,,528,FALSE
Not a Bug,,P4,27:58.0,Backend,05:36.0,WBP - Work Planning & Model Conditioning,32:30.0,Work Breakdown & Planning,,,528,FALSE
Not a Bug,,P4,27:58.0,Backend,05:36.0,WBP - Work Planning & Model Conditioning,32:30.0,Work Breakdown & Planning,,,528,FALSE
