ISSUE_KEY,RESOLUTION,PRODUCT,SEVERITY,UPDATED_TIMESTAMP,PLATFORM,RESOLVED_TIMESTAMP,GROUP_NAMES_SEPARATED,CREATED_TIMESTAMP,COE_NAMES_SEPARATED_COPY,EUI_OR_SIB,RESOLUTION_TIME,HOUR_TO_COMPLETION,CASE WHEN HOUR_TO_COMPLETION IS NOT NULL AND HOUR_TO_COMPLETION <= RESOLUTION_TIME THEN TRUE ELSE FALSE END
SCAUTO-1105,Done,,,Oct-21,"iOS,Android,Windows",Sep-21,QA & Test Automation,Apr-21,Frameworks,,,4104,FALSE
NET-3434,Fixed,,P4,Oct-21,,Sep-21,,Aug-21,Bidding & Risk,,,480,FALSE
FORMS-8334,Fixed,Forms,P4,Oct-21,iOS,Sep-21,FC - Field Forms,May-21,Field Collaboration,,,2832,FALSE
ALEX-40932,Won't Do,,P3,Oct-21,Web,Sep-21,CR - Docs Core,Feb-21,Construction Records,,360,4704,FALSE
BUIS-383,Fixed,,P4,Oct-21,iOS,Sep-21,FC - Field Progress,May-20,Field Collaboration,,,12072,FALSE
STOPS-916,Done,Infrastructure,,Oct-21,Backend,Sep-21,EI - Infrastructure,Aug-20,Frameworks,,,9888,FALSE
SCCOM-10771,Fixed,,P4,Oct-21,"Android,Backend",Sep-21,CS - Common Services,Sep-21,Common Services,,,504,FALSE
KRAANG-5408,Done,,P4,Oct-21,Web,Sep-21,CR - Record Consumption,Sep-21,Construction Records,,,24,FALSE
ALEX-37917,Done,BIM 360 Docs,,Oct-21,Web,Sep-21,CR - Docs Core,Aug-20,Construction Records,,,9504,FALSE
ASSETS-4358,Fixed,Assets,P4,Oct-21,Backend,Sep-21,LM - Asset Lifecycle,Sep-21,Lifecycle,,,216,FALSE
BLMV-5030,Done,Web Viewing,,Oct-21,"iOS,Android",Sep-21,CR - Record Consumption,Feb-21,Construction Records,,,5112,FALSE
BIMCAS-14119,By Design,,P4,Oct-21,Web,Sep-21,B4C - Collaborate,Sep-21,BIM for Construction,,,168,FALSE
SCCOM-8629,Cannot Reproduce,,P4,Oct-21,Web,Sep-21,CS - Common Services,Feb-21,Common Services,,,5448,FALSE
ACSUJI-95,Done,,,Oct-21,Web,Sep-21,CS - Data Delivery,Apr-21,Enterprise,,,3936,FALSE
NGF-2717,Duplicate,,,Oct-21,"Web,Backend",Sep-21,FC - Field Forms,Apr-21,Field Collaboration,,,3720,FALSE
BLMV-6203,By Design,,P4,Oct-21,Web,Sep-21,CR - Record Consumption,Sep-21,Construction Records,,,72,FALSE
ACSC-2362,Done,,,Oct-21,Web,Sep-21,PC - Financials,Apr-21,Project Controls,,,4128,FALSE
BIMCAS-13701,Fixed,,P4,Oct-21,Web,Sep-21,,Jul-21,BIM for Construction,,,1416,FALSE
BLT-3580,Done,,P4,Oct-21,,Sep-21,BR - RiskNet,Sep-21,Bidding & Risk,,,144,FALSE
BIMR-7116,Done,,P4,Oct-21,Web,Sep-21,CS - Data Delivery,Jul-21,Enterprise,,,1680,FALSE
BIMCAS-12672,Won't Do,,,Oct-21,"Web,Windows",Sep-21,B4C - Coordinate,Apr-21,BIM for Construction,,,4008,FALSE
AV2-2627,Done,,,Oct-21,Backend,Sep-21,CR - Record Consumption,Jun-21,Construction Records,,,2280,FALSE
ASMBL-5086,Not a Bug,,P4,Oct-21,Backend,Sep-21,WBP - Work Planning & Model Conditioning,Sep-21,Work Breakdown & Planning,,,528,FALSE
BLT-3545,Done,,P4,Oct-21,Web,Sep-21,BR - RiskNet,Sep-21,Bidding & Risk,,,192,FALSE
FORMS-8004,Done,,,Oct-21,"iOS,Android",Sep-21,FC - Field Forms,Apr-21,Field Collaboration,,,4032,FALSE
AV2-2837,Fixed,,P3,Oct-21,"iOS,Android",Sep-21,CR - Record Consumption,Aug-21,Construction Records,,360,744,FALSE
ALEX-42150,Fixed,,P4,Oct-21,Web,Sep-21,CR - Docs Core,Sep-21,Construction Records,,,264,FALSE
ALEX-42115,Fixed,,P4,Oct-21,Web,Sep-21,CR - Docs Core,Sep-21,Construction Records,,,144,FALSE
SCCOM-10760,Duplicate,,P4,Oct-21,Web,Sep-21,CS - Common Services,Sep-21,Common Services,,,576,FALSE
AV2-605,Done,Markups,,Oct-21,"Web,    iOS,Android,Windows",Sep-21,CR - Record Consumption,Mar-20,Construction Records,,,13704,FALSE
CS-47832,Cannot Reproduce,,P4,Oct-21,Web,Sep-21,WBP - Classic Products,Sep-21,Work Breakdown & Planning,,,216,FALSE
PJL-4309,Done,,,Oct-21,Web,Sep-21,LM - Project Lifecycle,Mar-21,Lifecycle,,,4560,FALSE
RISK-3212,Won't Do,,,Oct-21,Windows,Sep-21,BR - Bidding,Apr-21,Bidding & Risk,,,4320,FALSE
BLT-3262,Done,,,Oct-21,Web,Sep-21,BR - Bidding,Apr-21,Bidding & Risk,,,4056,FALSE
KRAANG-5299,Fixed,,P4,Oct-21,Web,Sep-21,CR - Record Consumption,Jul-21,Construction Records,,,1416,FALSE
ACSUJI-95,Done,,,Oct-21,Web,Sep-21,FC - Field Forms,Apr-21,Enterprise,,,3936,FALSE
BLMV-6189,Fixed,,P4,Oct-21,iOS,Sep-21,CR - Record Consumption,Sep-21,Construction Records,,,480,FALSE
ACSUJI-115,Done,,,Oct-21,Web,Sep-21,CS - Data Delivery,Jan-21,Enterprise,,,5664,FALSE
ACSD-10941,Fixed,,P4,Nov-21,,Sep-21,CR - Docs Core,Aug-21,Construction Records,,,408,FALSE
ACSPA-1892,Done,Project Administration - Admin Console,,Nov-21,Web,Sep-21,FR - Admin,Feb-21,Frameworks,,,5328,FALSE
ACSADMIN-2285,Done,,P4,Nov-21,Web,Sep-21,FR - Admin,Aug-21,Frameworks,,,888,FALSE
TPM-28,Done,,,Nov-21,,Sep-21,,Aug-21,,,,672,FALSE
ACSADMIN-2016,Done,,P4,Nov-21,Web,Sep-21,FR - Admin,May-21,Frameworks,,,2856,FALSE
ACSPA-2426,Done,,P4,Nov-21,Web,Sep-21,FR - Admin,Nov-20,Frameworks,,,7368,FALSE
BLMV-4385,Done,Web Viewing,,Nov-21,Web,Sep-21,CR - Record Consumption,Jun-20,Construction Records,,,10824,FALSE
ACSAA-3005,Done,,P4,Nov-21,Backend,Sep-21,FR - Admin,Jun-21,Frameworks,,,2088,FALSE
ACSC-2355,Done,,,Nov-21,Web,Sep-21,PC - Financials,Apr-21,Project Controls,,,3816,FALSE
BIMCAS-12685,Done,,,Nov-21,Web,Sep-21,B4C - Coordinate,Apr-21,BIM for Construction,,,3360,FALSE
RISKONCALL-1612,Done,,P4,Nov-21,,Sep-21,BR - RiskNet,Sep-21,Bidding & Risk,,,24,FALSE
ACSADMIN-2253,Done,,P4,Nov-21,Web,Sep-21,FR - Admin,Jul-21,Frameworks,,,1344,FALSE
ACSADMIN-2341,Done,,P4,Nov-21,Web,Sep-21,FR - Admin,Aug-21,Frameworks,,,384,FALSE
ACSADMIN-2202,Done,,P4,Nov-21,Web,Sep-21,FR - Admin,Jul-21,Frameworks,,,1512,FALSE
ACSPG-1132,Done,Org Admin,,Nov-21,Web,Sep-21,FR - Admin,Aug-20,Frameworks,,,9384,FALSE
BBONC-3154,Done,,P4,Nov-21,,Sep-21,,Sep-21,Bidding & Risk,,,48,FALSE
BIMR-7323,Done,,,Nov-21,Web,Sep-21,CS - Data Delivery,Sep-21,Enterprise,,,72,FALSE
ACSPA-2427,Done,,P4,Nov-21,Web,Sep-21,FR - Admin,Sep-20,Frameworks,,,8400,FALSE
ACSPA-2653,Won't Do,,P4,Nov-21,Web,Sep-21,FR - Admin,Apr-21,Frameworks,,,3816,FALSE
BIMR-7278,Done,,P4,Nov-21,Web,Sep-21,CS - Data Delivery,Sep-21,Enterprise,,,288,FALSE
ACSADMIN-2159,Done,,P4,Nov-21,Web,Sep-21,FR - Admin,Jun-21,Frameworks,,,1872,FALSE
ACSPA-1893,Done,Project Administration - Admin Console,,Nov-21,Web,Sep-21,FR - Admin,Feb-21,Frameworks,,,5232,FALSE
ACSPG-586,Fixed,,P3,Nov-21,Web,Sep-21,FR - Admin,Dec-19,Frameworks,,360,15600,FALSE
ACSADMIN-2243,Done,,P4,Nov-21,Web,Sep-21,FR - Admin,Jul-21,Frameworks,,,1152,FALSE
ACSADMIN-2350,Not a Bug,,P4,Nov-21,Web,Sep-21,FR - Admin,Aug-21,Frameworks,,,168,FALSE
FORMS-6126,Won't Fix,,P4,Nov-21,"Web,    iOS,Android,Windows",Sep-21,FC - Field Forms,Jul-20,Field Collaboration,,,9744,FALSE
ACSPA-2651,Done,,P4,Nov-21,Web,Sep-21,FR - Admin,Jul-21,Frameworks,,,1800,FALSE
ACSADMIN-1009,Won't Do,Web Viewing,P4,Nov-21,Web,Sep-21,FR - Admin,Nov-20,Frameworks,,,7248,FALSE
ACSADMIN-2138,Won't Do,,P4,Nov-21,Web,Sep-21,FR - Admin,Jun-21,Frameworks,,,2112,FALSE
ACSADMIN-2297,Done,,P4,Nov-21,Web,Sep-21,FR - Admin,Aug-21,Frameworks,,,816,FALSE
ACSADMIN-2172,Done,,P3,Nov-21,Web,Sep-21,FR - Admin,Jun-21,Frameworks,,360,1800,FALSE
ACSCA-789,Done,,,Nov-21,Web,Sep-21,FR - Admin,Mar-21,Frameworks,,,4440,FALSE
ACSPG-1443,Fixed,,P4,Nov-21,Web,Sep-21,FR - Admin,May-21,Frameworks,,,3168,FALSE
CS-47769,Done,,P4,Nov-21,Web,Sep-21,WBP - Classic Products,Sep-21,Work Breakdown & Planning,,,624,FALSE
ACSPA-1894,Fixed,APIs,,Nov-21,Backend,Sep-21,FR - Admin,Feb-21,Frameworks,,,5328,FALSE
SVN-3945,Fixed,Photos,P3,Nov-21,Android,Sep-21,FC - Field Progress,Sep-21,Field Collaboration,,360,24,TRUE
ACSADMIN-2278,Done,,P4,Nov-21,Web,Sep-21,FR - Admin,Jul-21,Frameworks,,,792,FALSE
ACSPG-1396,Fixed,,P4,Nov-21,Web,Sep-21,FR - Admin,Apr-21,Frameworks,,,4056,FALSE
ACSAA-3251,Done,,P4,Nov-21,Web,Sep-21,FR - Admin,Jul-21,Frameworks,,,1440,FALSE
ACSPA-1895,Done,APIs,,Nov-21,Backend,Sep-21,FR - Admin,Feb-21,Frameworks,,,5328,FALSE
BLMV-6144,By Design,,P4,Nov-21,Web,Sep-21,CR - Record Consumption,Jul-21,Construction Records,,,1800,FALSE
ACSPG-1317,Done,Org Admin,,Nov-21,Web,Sep-21,FR - Admin,Feb-21,Frameworks,,,5328,FALSE
BIMCAS-12683,Done,,,Nov-21,Web,Sep-21,B4C - Coordinate,Apr-21,BIM for Construction,,,3864,FALSE
ACSPA-2428,Done,,P4,Nov-21,Web,Sep-21,FR - Admin,Dec-20,Frameworks,,,6552,FALSE
ACSPG-1480,Fixed,,P4,Nov-21,Web,Sep-21,FR - Admin,Jun-21,Frameworks,,,2064,FALSE
ACSADMIN-2186,Done,,P4,Nov-21,Web,Sep-21,FR - Admin,Jul-21,Frameworks,,,1584,FALSE
TAKEOFF-1436,Done,,,Nov-21,Web,Sep-21,WBP - Quantification,Apr-21,Work Breakdown & Planning,,,4128,FALSE
RELOPS-3696,Done,,,Dec-21,Backend,Sep-21,SI - Infrastructure,Apr-21,Frameworks,,,3600,FALSE
BIMCAS-13979,Fixed,,P4,Dec-21,Web,Sep-21,B4C - Coordinate,Aug-21,BIM for Construction,,,216,FALSE
ABDI-288,Fixed,,,Dec-21,Web,Sep-21,,Sep-21,BIM for Construction,,,144,FALSE
ACSADMIN-2382,Duplicate,,,Jan-22,Web,Sep-21,NX - Admin,Sep-21,Nexus,,,48,FALSE
ALEX-41960,By Design,,P4,Jan-22,Web,Sep-21,CR - Docs Core,Aug-21,Construction Records,,,48,FALSE
ACSPA-2652,Done,,P4,Jan-22,Web,Sep-21,NX - Admin,Jul-21,Nexus,,,1656,FALSE
ACSD-10390,Done,,P4,Jan-22,Web,Sep-21,CR - Docs Core,Jul-21,Construction Records,,,1008,FALSE
BUIS-2284,Won't Fix,Issues,P4,Oct-21,Web,Oct-21,FC - Field Progress,Sep-21,Field Collaboration,,,336,FALSE
ACSD-11448,By Design,,P4,Oct-21,Web,Oct-21,CR - Docs Workflows,Oct-21,Construction Records,,,144,FALSE
NGF-2461,Won't Do,NGF Talentica,,Oct-21,"Web,Backend",Oct-21,FC - Field Forms,Feb-21,Field Collaboration,,,5736,FALSE
ALEX-42350,Fixed,,P4,Oct-21,Web,Oct-21,CR - Docs Workflows,Oct-21,Construction Records,,,24,FALSE
KRAANG-5425,Fixed,,P4,Oct-21,iOS,Oct-21,CR - Record Consumption,Oct-21,Construction Records,,,24,FALSE
SCPJM-9693,Won't Do,Submittals,,Oct-21,Android,Oct-21,PC - Project Management,Jan-21,Project Controls,,,6192,FALSE
AV2-3001,Closed,,P4,Oct-21,"iOS,Android",Oct-21,CR - Record Consumption,Oct-21,Construction Records,,,48,FALSE
ASMBL-5255,NONE,,,Oct-21,Web,Oct-21,WBP - Work Planning & Model Conditioning,Oct-21,Work Breakdown & Planning,,,72,FALSE
ACSUJI-29,Won't Fix,,,Oct-21,Web,Oct-21,PY - Precon & Construction,Apr-21,Project Controls,,,4848,FALSE
BIMR-7218,Won't Do,,,Oct-21,Web,Oct-21,CS - Data Delivery,Aug-21,Enterprise,,,1008,FALSE
PCN-1755,Won't Do,,,Oct-21,Web,Oct-21,PY - Closeout,Apr-21,Pype,,,4128,FALSE
BBONC-3165,Done,,P4,Oct-21,,Oct-21,,Sep-21,Bidding & Risk,,,744,FALSE
BLMV-6091,Fixed,,P4,Oct-21,Web,Oct-21,CR - Record Consumption,Aug-21,Construction Records,,,1560,FALSE
ACSBP-2519,Done,,P4,Oct-21,Backend,Oct-21,FR - Frameworks,Jul-21,Frameworks,,,1992,FALSE
ACSUJI-26,Done,,,Oct-21,Web,Oct-21,B4C - Collaborate,Apr-21,Common Services,,,4344,FALSE
SCPJM-13299,Done,,P4,Oct-21,iOS,Oct-21,PC - Project Management,Oct-21,Project Controls,,,0,FALSE
ASMBL-5256,NONE,,,Oct-21,Web,Oct-21,WBP - Work Planning & Model Conditioning,Oct-21,Work Breakdown & Planning,,,120,FALSE
SCPJM-9379,Done,Meeting Minutes,,Oct-21,"Web,Backend",Oct-21,PC - Project Management,Jan-21,Project Controls,,,6432,FALSE
ASMBL-5121,Fixed,,P4,Oct-21,Web,Oct-21,WBP - Work Planning & Model Conditioning,Sep-21,Work Breakdown & Planning,,,456,FALSE
BUIS-2182,Fixed,Issues,P4,Oct-21,iOS,Oct-21,FC - Field Progress,Aug-21,Field Collaboration,,,1032,FALSE
ACSUJI-34,Done,,,Oct-21,Web,Oct-21,CR - Docs Core,Apr-21,Work Breakdown & Planning,,,4536,FALSE
ACSUJI-117,Done,,,Oct-21,"Web,    iOS,Android,Windows,Backend",Oct-21,FC - Field Forms,Apr-21,Common Services,,,4608,FALSE
ACSUJI-23,Duplicate,Project Bridge,,Oct-21,Web,Oct-21,CR - Docs Workflows,Jul-20,Construction Records,,,11160,FALSE
ASMBL-5273,NONE,,,Oct-21,Web,Oct-21,WBP - Work Planning & Model Conditioning,Oct-21,Work Breakdown & Planning,,,0,FALSE
FIELD-7,Closed,,,Oct-21,"Web,    iOS,Android,Windows,Backend",Oct-21,FC - Field Progress,Oct-21,Common Services,,,408,FALSE
SVN-3124,Fixed,Photos,,Oct-21,"Web,          iOS,      Android,      Backend,Common Mobile",Oct-21,FC - Field Progress,Feb-21,Field Collaboration,,,6264,FALSE
ALEX-42160,Fixed,,P4,Oct-21,Web,Oct-21,CR - Docs Core,Sep-21,Construction Records,,,504,FALSE
NGF-1303,Won't Do,NGF Forms,,Oct-21,Backend,Oct-21,FC - Field Forms,Aug-20,Field Collaboration,,,10344,FALSE
RISK-3225,Fixed,,,Oct-21,Backend,Oct-21,BR - Bidding,Apr-21,Bidding & Risk,,,4824,FALSE
PJL-5589,Duplicate,,,Oct-21,Web,Oct-21,PC - Financials,Oct-21,Construction Records,,,312,FALSE
BUIS-2294,Fixed,Issues,P4,Oct-21,Web,Oct-21,FC - Field Progress,Sep-21,Field Collaboration,,,192,FALSE
ACSUJI-34,Done,,,Oct-21,Web,Oct-21,FR - Admin,Apr-21,Enterprise,,,4536,FALSE
RISKONCALL-1640,Done,,P3,Oct-21,,Oct-21,BR - RiskNet,Oct-21,Bidding & Risk,,360,24,TRUE
ASPECSN-619,Fixed,,,Oct-21,Web,Oct-21,PY - Precon & Construction,Aug-21,Pype,,,1512,FALSE
CS-46065,Done,,,Oct-21,Backend,Oct-21,WBP - Classic Products,Apr-21,Work Breakdown & Planning,,,4704,FALSE
MBIM-12127,Verified,,P4,Oct-21,iOS,Oct-21,FR - Product Experience,Sep-21,Frameworks,,,984,FALSE
ALEX-37915,Done,BIM 360 Docs,,Oct-21,Web,Oct-21,CR - Docs Core,Aug-20,Construction Records,,,10224,FALSE
RISK-3202,Fixed,,,Oct-21,Backend,Oct-21,BR - RiskNet,Apr-21,Bidding & Risk,,,4992,FALSE
SCCOM-8451,Fixed,,P4,Oct-21,Web,Oct-21,CS - Common Services,Feb-21,Common Services,,,6384,FALSE
ACSUJI-104,Done,,,Oct-21,Windows,Oct-21,CS - Common Services,Apr-21,Common Services,,,4416,FALSE
BIMR-7465,Done,,P4,Oct-21,Web,Oct-21,CS - Data Delivery,Oct-21,Enterprise,,,264,FALSE
SCPJM-12882,Done,,P4,Oct-21,Web,Oct-21,PC - Project Management,Aug-21,Project Controls,,,1104,FALSE
MPX-90,Duplicate,,,Oct-21,"Web,    iOS,Android",Oct-21,FR - Product Experience,Oct-21,Frameworks,,,96,FALSE
PJL-5589,Duplicate,,,Oct-21,Web,Oct-21,LM - Project Lifecycle,Oct-21,Construction Records,,,312,FALSE
RISK-3226,Done,,,Oct-21,Backend,Oct-21,BR - Bidding,Apr-21,Bidding & Risk,,,4824,FALSE
ACSUJI-104,Done,,,Oct-21,Windows,Oct-21,CS - Common Services,Apr-21,BIM for Construction,,,4416,FALSE
KRAANG-5391,Done,,P4,Oct-21,Web,Oct-21,CR - Record Consumption,Sep-21,Construction Records,,,264,FALSE
NET-3532,Done,,,Oct-21,,Oct-21,BR - RiskNet,Oct-21,Bidding & Risk,,,0,FALSE
NET-3505,Fixed,,P4,Oct-21,,Oct-21,,Sep-21,Bidding & Risk,,,576,FALSE
RISK-3200,Fixed,,,Oct-21,Backend,Oct-21,BR - Bidding,Apr-21,Bidding & Risk,,,4992,FALSE
RISK-3211,Done,,,Oct-21,Web,Oct-21,BR - RiskNet,Apr-21,Bidding & Risk,,,4992,FALSE
STOPS-2650,Done,,,Oct-21,Backend,Oct-21,EI - Infrastructure,Oct-21,Ecosystem & Infrastructure,,,24,FALSE
NGF-3281,Fixed,Assets,P4,Oct-21,iOS,Oct-21,FC - Field Forms,Aug-21,Field Collaboration,,,1320,FALSE
ECOS-2,NONE,,,Oct-21,Web,Oct-21,EI - Ecosystem,Oct-21,Field Collaboration,,,384,FALSE
FORMS-7633,Won't Fix,,P4,Oct-21,Web,Oct-21,FC - Field Forms,Feb-21,Field Collaboration,,,5856,FALSE
FORMS-6300,Won't Fix,,P4,Oct-21,Web,Oct-21,FC - Field Forms,Aug-20,Field Collaboration,,,10248,FALSE
PLAN-5546,Done,,,Oct-21,Web,Oct-21,WBP - Work Planning & Model Conditioning,Apr-21,Work Breakdown & Planning,,,4656,FALSE
TAKEOFF-845,Closed,Insight,,Oct-21,Web,Oct-21,WBP - Quantification,Feb-21,Work Breakdown & Planning,,,6000,FALSE
SCPJM-13322,Done,,P4,Oct-21,Web,Oct-21,PC - Project Management,Oct-21,Project Controls,,,24,FALSE
FIELD-7,Closed,,,Oct-21,"Web,    iOS,Android,Windows,Backend",Oct-21,FC - Field Progress,Oct-21,Field Collaboration,,,408,FALSE
NGF-3504,Done,,P4,Oct-21,Web,Oct-21,FC - Field Forms,Oct-21,Field Collaboration,,,144,FALSE
NGF-1302,Won't Do,NGF Forms,,Oct-21,Backend,Oct-21,FC - Field Forms,Aug-20,Field Collaboration,,,10344,FALSE
ACSD-11447,Cannot Reproduce,,P4,Oct-21,Web,Oct-21,CR - Docs Workflows,Oct-21,Construction Records,,,432,FALSE
RISKONCALL-1643,Done,,P4,Oct-21,,Oct-21,BR - RiskNet,Oct-21,Bidding & Risk,,,192,FALSE
RISKONCALL-1642,Done,,P4,Oct-21,,Oct-21,BR - RiskNet,Oct-21,Bidding & Risk,,,0,FALSE
AV2-3006,By Design,,P4,Oct-21,iOS,Oct-21,CR - Record Consumption,Oct-21,Construction Records,,,96,FALSE
ASMBL-5276,Fixed,,,Oct-21,,Oct-21,WBP - Work Planning & Model Conditioning,Oct-21,Work Breakdown & Planning,,,0,FALSE
SCSEC-1819,Done,,,Oct-21,Web,Oct-21,EI - Security,Apr-21,Ecosystem & Infrastructure,,,4224,FALSE
BIMCAS-12597,Done,,,Oct-21,Windows,Oct-21,B4C - Coordinate,Apr-21,BIM for Construction,,,4656,FALSE
FORMS-8963,Fixed,Forms,P2,Oct-21,iOS,Oct-21,FC - Field Forms,Sep-21,Field Collaboration,,72,312,FALSE
SCPJM-10960,Done,,,Oct-21,"Web,Backend",Oct-21,PC - Project Management,Apr-21,Project Controls,,,4560,FALSE
SCPJM-11001,Done,,,Oct-21,Web,Oct-21,PC - Project Management,Apr-21,Project Controls,,,4488,FALSE
PJL-5589,Duplicate,,,Oct-21,Web,Oct-21,LM - Project Lifecycle,Oct-21,Lifecycle,,,312,FALSE
ACSUJI-34,Done,,,Oct-21,Web,Oct-21,CR - Record Consumption,Apr-21,Enterprise,,,4536,FALSE
RISKONCALL-1641,Done,,P3,Oct-21,,Oct-21,BR - RiskNet,Oct-21,Bidding & Risk,,360,0,TRUE
SCAUTO-1108,Done,,,Oct-21,"iOS,Android,Windows",Oct-21,QA & Test Automation,Apr-21,Frameworks,,,4224,FALSE
BIMR-7221,Won't Do,,,Oct-21,Web,Oct-21,CS - Data Delivery,Aug-21,Enterprise,,,1008,FALSE
BIMR-7301,Done,,P4,Oct-21,Web,Oct-21,CS - Data Delivery,Sep-21,Enterprise,,,984,FALSE
BIMR-7469,Done,,P4,Oct-21,Web,Oct-21,CS - Data Delivery,Oct-21,Enterprise,,,264,FALSE
SCPJM-12755,Done,,P4,Oct-21,Web,Oct-21,PC - Project Management,Aug-21,Project Controls,,,1320,FALSE
AV2-2993,Fixed,,P3,Oct-21,iOS,Oct-21,CR - Record Consumption,Oct-21,Construction Records,,360,528,FALSE
SCCOM-9315,Fixed,,P4,Oct-21,Web,Oct-21,CS - Common Services,Apr-21,Common Services,,,4152,FALSE
SVN-3911,Fixed,Photos,P4,Oct-21,Web,Oct-21,FC - Field Progress,Aug-21,Field Collaboration,,,1200,FALSE
NGF-1304,Won't Do,NGF Forms,,Oct-21,Backend,Oct-21,FC - Field Forms,Aug-20,Field Collaboration,,,10344,FALSE
FIELD-3,Closed,,,Oct-21,"Web,    iOS,Android,Windows",Oct-21,FC - Field Progress,Oct-21,Field Collaboration,,,432,FALSE
SCPJM-13460,Done,,P4,Oct-21,Windows,Oct-21,PC - Project Management,Oct-21,Project Controls,,,120,FALSE
ACSUJI-29,Won't Fix,,,Oct-21,Web,Oct-21,PY - Precon & Construction,Apr-21,Pype,,,4848,FALSE
ACSUJI-23,Duplicate,Project Bridge,,Oct-21,Web,Oct-21,LM - Project Lifecycle,Jul-20,Lifecycle,,,11160,FALSE
ECOS-2,NONE,,,Oct-21,Web,Oct-21,EI - Ecosystem,Oct-21,Project Controls,,,384,FALSE
MEER-934,Done,,,Oct-21,Web,Oct-21,BR - Bidding,May-21,Bidding & Risk,,,3120,FALSE
SCPJM-11449,Done,,,Oct-21,iOS,Oct-21,PC - Project Management,May-21,Project Controls,,,3888,FALSE
ASMBL-5054,Fixed,,P4,Oct-21,Windows,Oct-21,WBP - Work Planning & Model Conditioning,Aug-21,Work Breakdown & Planning,,,1032,FALSE
ASMBL-5031,Fixed,,P4,Oct-21,Web,Oct-21,WBP - Work Planning & Model Conditioning,Aug-21,Work Breakdown & Planning,,,1176,FALSE
RISKONCALL-1628,Done,,P4,Oct-21,,Oct-21,BR - RiskNet,Oct-21,Bidding & Risk,,,168,FALSE
SCCOM-10810,By Design,,P4,Oct-21,Web,Oct-21,CS - Common Services,Sep-21,Common Services,,,672,FALSE
BIMCAS-14057,Not a Bug/As Designed,,P4,Oct-21,Web,Oct-21,B4C - Coordinate,Sep-21,BIM for Construction,,,768,FALSE
FIELD-7,Closed,,,Oct-21,"Web,    iOS,Android,Windows,Backend",Oct-21,CS - Common Services,Oct-21,Field Collaboration,,,408,FALSE
BLT-3627,Done,,P4,Oct-21,,Oct-21,BR - Bidding,Oct-21,Bidding & Risk,,,0,FALSE
ASSETS-4377,Fixed,Assets,P3,Oct-21,Web,Oct-21,LM - Asset Lifecycle,Sep-21,Lifecycle,,360,264,TRUE
ACSUJI-23,Duplicate,Project Bridge,,Oct-21,Web,Oct-21,CR - Docs Workflows,Jul-20,Lifecycle,,,11160,FALSE
NGF-2732,Done,BIM 360 Next Gen Field: Checklists,,Oct-21,"Web,    iOS,Android,Backend",Oct-21,FC - Field Forms,Apr-21,Field Collaboration,,,4512,FALSE
STOPS-230,Done,,,Oct-21,Backend,Oct-21,EI - Infrastructure,Jan-20,Frameworks,,,15096,FALSE
SVN-3453,Won't Do,,,Oct-21,"Web,    iOS,Android",Oct-21,FC - Field Progress,Apr-21,Field Collaboration,,,4704,FALSE
BBONC-3151,Done,,P4,Oct-21,,Oct-21,,Aug-21,Bidding & Risk,,,1344,FALSE
DOCS-12,Closed,,,Oct-21,,Oct-21,CR - Docs Core,Oct-21,Construction Records,,,312,FALSE
BIMCAS-14242,Duplicate,,,Oct-21,"Web,Windows",Oct-21,B4C - Coordinate,Oct-21,BIM for Construction,,,24,FALSE
NGF-2376,Duplicate,NGF Talentica,,Oct-21,"Web,    iOS,Android,Backend",Oct-21,FC - Field Forms,Feb-21,Field Collaboration,,,6048,FALSE
NGF-1775,Won't Fix,NGF Talentica,P4,Oct-21,iOS,Oct-21,FC - Field Forms,Oct-20,Field Collaboration,,,8544,FALSE
RISKONCALL-1633,Done,,P4,Oct-21,,Oct-21,BR - RiskNet,Oct-21,Bidding & Risk,,,96,FALSE
ASMBL-5179,Fixed,,P4,Oct-21,Web,Oct-21,WBP - Work Planning & Model Conditioning,Sep-21,Work Breakdown & Planning,,,696,FALSE
SVN-4008,Fixed,Photos,P4,Oct-21,iOS,Oct-21,FC - Field Progress,Sep-21,Field Collaboration,,,192,FALSE
ACSD-7699,Done,,,Oct-21,Web,Oct-21,CR - Docs Core,Mar-21,Construction Records,,,4608,FALSE
ASMBL-5272,NONE,,,Oct-21,Web,Oct-21,WBP - Work Planning & Model Conditioning,Oct-21,Work Breakdown & Planning,,,0,FALSE
SVN-3750,Fixed,Photos,P4,Oct-21,Web,Oct-21,FC - Field Progress,Jun-21,Field Collaboration,,,2904,FALSE
ACSUJI-34,Done,,,Oct-21,Web,Oct-21,CR - Record Consumption,Apr-21,Work Breakdown & Planning,,,4536,FALSE
BIMCAS-12457,Done,,,Oct-21,Windows,Oct-21,B4C - Coordinate,Mar-21,BIM for Construction,,,4824,FALSE
ECOS-2,NONE,,,Oct-21,Web,Oct-21,EI - Ecosystem,Oct-21,Work Breakdown & Planning,,,384,FALSE
RISK-3199,Done,,,Oct-21,Web,Oct-21,BR - Bidding,Apr-21,Bidding & Risk,,,4992,FALSE
RISKONCALL-1631,Done,,P4,Oct-21,,Oct-21,BR - RiskNet,Oct-21,Bidding & Risk,,,360,FALSE
ASSETS-2048,Done,Assets,,Oct-21,Backend,Oct-21,LM - Asset Lifecycle,Sep-20,Lifecycle,,,9480,FALSE
